p_code;p_caract_3;p_caract_1;grupo_final;nivel_agrupacion;pacientes_p_code;pacientes_p_caract_3;pacientes_p_caract_1
0HB6XZZ;0HB;0;0HB;categoria_3_char;5;206;9118
0QB10ZX;0QB;0;0QB;categoria_3_char;1;187;9118
0QBS0ZX;0QB;0;0QB;categoria_3_char;1;187;9118
BR3FYZZ;BR3;B;rare_sec_B;seccion_rare;1;3;1410
BT00ZZZ;BT0;B;rare_sec_B;seccion_rare;1;2;1410
0J9P0ZZ;0J9;0;0J9;categoria_3_char;3;38;9118
0DBF8ZX;0DB;0;0DB;categoria_3_char;6;882;9118
02C03ZZ;02C;0;02C03ZZ;codigo_completo;17;19;9118
0PSF06Z;0PS;0;0PS;categoria_3_char;7;181;9118
5A19054;5A1;5;5A1;categoria_3_char;1;441;953
B246YZZ;B24;B;B24;categoria_3_char;9;347;1410
0MBD0ZZ;0MB;0;0MB;categoria_3_char;5;33;9118
0PSH04Z;0PS;0;0PSH04Z;codigo_completo;27;181;9118
0QB10ZZ;0QB;0;0QB;categoria_3_char;3;187;9118
0BBJ3ZX;0BB;0;0BB;categoria_3_char;3;91;9118
0DBS4ZZ;0DB;0;0DB;categoria_3_char;2;882;9118
BB4CZZZ;BB4;B;rare_sec_B;seccion_rare;5;5;1410
069N3ZZ;069;0;rare_sec_0;seccion_rare;1;2;9118
0DC68ZZ;0DC;0;0DC;categoria_3_char;4;20;9118
0T9C8ZZ;0T9;0;0T9;categoria_3_char;2;327;9118
07TJ0ZZ;07T;0;07T;categoria_3_char;4;91;9118
0T180ZC;0T1;0;rare_sec_0;seccion_rare;8;13;9118
0TTB0ZZ;0TT;0;0TT;categoria_3_char;9;45;9118
02U73JZ;02U;0;rare_sec_0;seccion_rare;3;15;9118
03UK0KZ;03U;0;rare_sec_0;seccion_rare;1;17;9118
B3111ZZ;B31;B;B31;categoria_3_char;2;48;1410
0T9B30Z;0T9;0;0T9B30Z;codigo_completo;13;327;9118
3E0G86Z;3E0;3;3E0;categoria_3_char;4;1527;2182
0RG7071;0RG;0;0RG;categoria_3_char;1;108;9118
0RGA071;0RG;0;0RG;categoria_3_char;1;108;9118
3E1038X;3E1;3;3E1;categoria_3_char;1;63;2182
02PA3MZ;02P;0;rare_sec_0;seccion_rare;2;13;9118
0J993ZZ;0J9;0;0J9;categoria_3_char;2;38;9118
03H733Z;03H;0;03H;categoria_3_char;9;132;9118
B3181ZZ;B31;B;B31;categoria_3_char;3;48;1410
B31G1ZZ;B31;B;B31;categoria_3_char;2;48;1410
B31Q1ZZ;B31;B;B31;categoria_3_char;1;48;1410
0FBF8ZX;0FB;0;0FB;categoria_3_char;1;89;9118
BF47ZZZ;BF4;B;BF47ZZZ;codigo_completo;15;61;1410
0U914ZZ;0U9;0;rare_sec_0;seccion_rare;3;12;9118
06HN33Z;06H;0;06H;categoria_3_char;3;27;9118
0W9D3ZZ;0W9;0;0W9;categoria_3_char;7;291;9118
021109W;021;0;021;categoria_3_char;8;120;9118
B3171ZZ;B31;B;B31;categoria_3_char;1;48;1410
BF14YZZ;BF1;B;BF1;categoria_3_char;4;87;1410
8E0WXBF;8E0;8;8E0;categoria_3_char;1;94;94
0WHG03Z;0WH;0;rare_sec_0;seccion_rare;1;5;9118
0VQS0ZZ;0VQ;0;rare_sec_0;seccion_rare;3;10;9118
0PRM07Z;0PR;0;rare_sec_0;seccion_rare;2;7;9118
037L3DZ;037;0;rare_sec_0;seccion_rare;3;9;9118
0SG00A0;0SG;0;0SG;categoria_3_char;1;99;9118
07BC0ZX;07B;0;07B;categoria_3_char;2;172;9118
07BC0ZZ;07B;0;07B;categoria_3_char;8;172;9118
0PSK04Z;0PS;0;0PSK04Z;codigo_completo;12;181;9118
0TTB4ZZ;0TT;0;0TT;categoria_3_char;2;45;9118
0JBC0ZZ;0JB;0;0JB;categoria_3_char;3;103;9118
0JD43ZZ;0JD;0;rare_sec_0;seccion_rare;1;17;9118
0JDD3ZZ;0JD;0;rare_sec_0;seccion_rare;2;17;9118
0JDF3ZZ;0JD;0;rare_sec_0;seccion_rare;2;17;9118
0KQF0ZZ;0KQ;0;0KQ;categoria_3_char;2;50;9118
0KQG0ZZ;0KQ;0;0KQ;categoria_3_char;1;50;9118
0NR107Z;0NR;0;rare_sec_0;seccion_rare;1;3;9118
0NR207Z;0NR;0;rare_sec_0;seccion_rare;1;3;9118
0HDHXZZ;0HD;0;rare_sec_0;seccion_rare;1;11;9118
0BBB8ZX;0BB;0;0BBB8ZX;codigo_completo;10;91;9118
05HA33Z;05H;0;05H;categoria_3_char;3;350;9118
0BNK0ZZ;0BN;0;rare_sec_0;seccion_rare;1;3;9118
0WP930Z;0WP;0;0WP;categoria_3_char;2;22;9118
0RNK0ZZ;0RN;0;rare_sec_0;seccion_rare;1;12;9118
0RWK0JZ;0RW;0;rare_sec_0;seccion_rare;1;5;9118
0KMP0ZZ;0KM;0;rare_sec_0;seccion_rare;2;3;9118
0D5P8ZZ;0D5;0;0D5;categoria_3_char;5;36;9118
0MB14ZZ;0MB;0;0MB;categoria_3_char;1;33;9118
0RNG4ZZ;0RN;0;rare_sec_0;seccion_rare;1;12;9118
0FPB8DZ;0FP;0;0FPB8DZ;codigo_completo;13;23;9118
0TBC8ZX;0TB;0;0TB;categoria_3_char;1;153;9118
04703DZ;047;0;047;categoria_3_char;2;164;9118
04703D6;047;0;047;categoria_3_char;1;164;9118
0WQ80ZZ;0WQ;0;0WQ;categoria_3_char;2;165;9118
02130A8;021;0;021;categoria_3_char;1;120;9118
CW7GGZZ;CW7;C;rare_sec_C;seccion_rare;9;9;34
04753DZ;047;0;047;categoria_3_char;3;164;9118
0RQJ0ZZ;0RQ;0;rare_sec_0;seccion_rare;1;9;9118
0SRB049;0SR;0;0SR;categoria_3_char;9;525;9118
0SG007J;0SG;0;0SG;categoria_3_char;4;99;9118
00B70ZX;00B;0;00B;categoria_3_char;1;30;9118
04C00ZZ;04C;0;04C;categoria_3_char;3;26;9118
0PB33ZX;0PB;0;0PB;categoria_3_char;1;23;9118
09QM3ZZ;09Q;0;09Q;categoria_3_char;1;94;9118
3E0L3TZ;3E0;3;3E0L3TZ;codigo_completo;10;1527;2182
0TB13ZX;0TB;0;0TB13ZX;codigo_completo;13;153;9118
0CB83ZX;0CB;0;0CB;categoria_3_char;1;39;9118
0DL58DZ;0DL;0;rare_sec_0;seccion_rare;1;8;9118
0LRT07Z;0LR;0;rare_sec_0;seccion_rare;1;1;9118
0D9L00Z;0D9;0;0D9;categoria_3_char;1;104;9118
0D9N30Z;0D9;0;0D9;categoria_3_char;1;104;9118
0DH80DZ;0DH;0;0DH;categoria_3_char;1;271;9118
0DN80ZZ;0DN;0;0DN;categoria_3_char;8;28;9118
0W1G0J4;0W1;0;rare_sec_0;seccion_rare;2;5;9118
0W9G0ZZ;0W9;0;0W9;categoria_3_char;4;291;9118
2W43X5Z;2W4;2;rare_sec_2;seccion_rare;1;1;53
0CR407Z;0CR;0;rare_sec_0;seccion_rare;1;1;9118
0RWJ0JZ;0RW;0;rare_sec_0;seccion_rare;2;5;9118
0FBG3ZX;0FB;0;0FBG3ZX;codigo_completo;11;89;9118
0D130ZA;0D1;0;0D1;categoria_3_char;1;166;9118
0DNW0ZZ;0DN;0;0DN;categoria_3_char;1;28;9118
0JB90ZZ;0JB;0;0JB;categoria_3_char;2;103;9118
0JX90ZB;0JX;0;rare_sec_0;seccion_rare;1;9;9118
0SPA0JZ;0SP;0;0SP;categoria_3_char;2;39;9118
0SRA00A;0SR;0;0SR;categoria_3_char;1;525;9118
0Q8H0ZZ;0Q8;0;0Q8;categoria_3_char;2;50;9118
3E1L38Z;3E1;3;3E1;categoria_3_char;1;63;2182
0FPD8DZ;0FP;0;0FP;categoria_3_char;7;23;9118
0QS73BZ;0QS;0;0QS;categoria_3_char;1;304;9118
0QPK34Z;0QP;0;0QP;categoria_3_char;1;78;9118
0HB4XZX;0HB;0;0HB;categoria_3_char;2;206;9118
095L4ZZ;095;0;095;categoria_3_char;3;40;9118
0RG2070;0RG;0;0RG;categoria_3_char;2;108;9118
0RN10ZZ;0RN;0;rare_sec_0;seccion_rare;1;12;9118
00910ZZ;009;0;009;categoria_3_char;1;99;9118
0JH607Z;0JH;0;0JH607Z;codigo_completo;11;219;9118
04V03FZ;04V;0;04V;categoria_3_char;5;30;9118
0DBG0ZX;0DB;0;0DB;categoria_3_char;1;882;9118
0DBW0ZX;0DB;0;0DB;categoria_3_char;2;882;9118
0DBB4ZZ;0DB;0;0DB;categoria_3_char;3;882;9118
10A07ZZ;10A;1;rare_sec_1;seccion_rare;1;4;1060
0JQC3ZZ;0JQ;0;0JQ;categoria_3_char;5;40;9118
0UQG7ZZ;0UQ;0;rare_sec_0;seccion_rare;8;17;9118
0UT97ZZ;0UT;0;0UT97ZZ;codigo_completo;11;195;9118
0LM44ZZ;0LM;0;rare_sec_0;seccion_rare;1;19;9118
B31M1ZZ;B31;B;B31;categoria_3_char;1;48;1410
0VT90ZZ;0VT;0;0VT;categoria_3_char;4;95;9118
04V03E6;04V;0;04V;categoria_3_char;4;30;9118
03B10ZZ;03B;0;03B;categoria_3_char;5;68;9118
0DBW4ZZ;0DB;0;0DB;categoria_3_char;2;882;9118
0T25X0Z;0T2;0;rare_sec_0;seccion_rare;1;15;9118
03UL0KZ;03U;0;rare_sec_0;seccion_rare;3;17;9118
0W9G30Z;0W9;0;0W9;categoria_3_char;5;291;9118
0JB40ZX;0JB;0;0JB;categoria_3_char;2;103;9118
3E0K705;3E0;3;3E0;categoria_3_char;5;1527;2182
02K83ZZ;02K;0;02K83ZZ;codigo_completo;12;12;9118
0DB47ZX;0DB;0;0DB;categoria_3_char;1;882;9118
0U9C7ZX;0U9;0;rare_sec_0;seccion_rare;1;12;9118
0U9L0ZZ;0U9;0;rare_sec_0;seccion_rare;4;12;9118
0DJ68ZZ;0DJ;0;0DJ;categoria_3_char;8;529;9118
07B73ZX;07B;0;07B;categoria_3_char;2;172;9118
0B9L8ZX;0B9;0;0B9;categoria_3_char;3;111;9118
041K09N;041;0;041;categoria_3_char;3;123;9118
04CM0ZZ;04C;0;04C;categoria_3_char;2;26;9118
B244ZZ4;B24;B;B24;categoria_3_char;1;347;1410
0BBD4ZX;0BB;0;0BB;categoria_3_char;1;91;9118
3E0L3GC;3E0;3;3E0;categoria_3_char;7;1527;2182
0PSHXZZ;0PS;0;0PS;categoria_3_char;7;181;9118
2W3CX2Z;2W3;2;2W3;categoria_3_char;3;26;53
HZ2ZZZZ;HZ2;H;rare_sec_H;seccion_rare;9;9;42
0MMN0ZZ;0MM;0;rare_sec_0;seccion_rare;1;3;9118
0SR9039;0SR;0;0SR;categoria_3_char;6;525;9118
0DB58ZZ;0DB;0;0DB;categoria_3_char;1;882;9118
04CH3ZZ;04C;0;04C;categoria_3_char;1;26;9118
04CK3ZZ;04C;0;04C;categoria_3_char;2;26;9118
04CR3ZZ;04C;0;04C;categoria_3_char;1;26;9118
02C60ZZ;02C;0;rare_sec_0;seccion_rare;1;19;9118
02CQ0ZZ;02C;0;rare_sec_0;seccion_rare;1;19;9118
02CR0ZZ;02C;0;rare_sec_0;seccion_rare;1;19;9118
30253N1;302;3;302;categoria_3_char;5;739;2182
039C3ZZ;039;0;039;categoria_3_char;3;173;9118
6A4Z1ZZ;6A4;6;rare_sec_6;seccion_rare;1;4;72
0DJDXZZ;0DJ;0;0DJ;categoria_3_char;1;529;9118
0PSP04Z;0PS;0;0PS;categoria_3_char;2;181;9118
0QSL04Z;0QS;0;0QS;categoria_3_char;4;304;9118
3E1K88Z;3E1;3;3E1;categoria_3_char;1;63;2182
0DB84ZZ;0DB;0;0DB;categoria_3_char;4;882;9118
0DCQ8ZZ;0DC;0;0DC;categoria_3_char;1;20;9118
0DCQXZZ;0DC;0;0DC;categoria_3_char;1;20;9118
0DTP4ZZ;0DT;0;0DT;categoria_3_char;8;221;9118
0CBV7ZZ;0CB;0;0CB;categoria_3_char;1;39;9118
047K3Z1;047;0;047;categoria_3_char;1;164;9118
07B20ZX;07B;0;07B;categoria_3_char;5;172;9118
07BD0ZZ;07B;0;07B;categoria_3_char;6;172;9118
07TP0ZZ;07T;0;07T;categoria_3_char;1;91;9118
02110A8;021;0;02110A8;codigo_completo;10;120;9118
0RNM0ZZ;0RN;0;rare_sec_0;seccion_rare;1;12;9118
0RPM0JZ;0RP;0;rare_sec_0;seccion_rare;1;11;9118
07TB4ZZ;07T;0;07T;categoria_3_char;4;91;9118
0QSK04Z;0QS;0;0QSK04Z;codigo_completo;25;304;9118
0TF48ZZ;0TF;0;rare_sec_0;seccion_rare;3;19;9118
0TP90JZ;0TP;0;0TP;categoria_3_char;1;57;9118
0UB98ZZ;0UB;0;0UB;categoria_3_char;5;58;9118
0UN74ZZ;0UN;0;rare_sec_0;seccion_rare;1;4;9118
3E0P7KZ;3E0;3;3E0;categoria_3_char;1;1527;2182
00W60JZ;00W;0;rare_sec_0;seccion_rare;1;2;9118
0WWG0JZ;0WW;0;rare_sec_0;seccion_rare;1;1;9118
0T9670Z;0T9;0;0T9;categoria_3_char;1;327;9118
BF0C1ZZ;BF0;B;BF0C1ZZ;codigo_completo;25;139;1410
0SGN0ZZ;0SG;0;0SG;categoria_3_char;4;99;9118
047H34Z;047;0;047;categoria_3_char;5;164;9118
09TU0ZZ;09T;0;rare_sec_0;seccion_rare;3;3;9118
09TV0ZZ;09T;0;rare_sec_0;seccion_rare;3;3;9118
02713ZZ;027;0;027;categoria_3_char;1;299;9118
0H98XZZ;0H9;0;0H9;categoria_3_char;2;28;9118
3E0T33Z;3E0;3;3E0;categoria_3_char;5;1527;2182
0DCA8ZZ;0DC;0;0DC;categoria_3_char;2;20;9118
0T9880Z;0T9;0;0T9;categoria_3_char;2;327;9118
0TP9X0Z;0TP;0;0TP;categoria_3_char;3;57;9118
0PSJXZZ;0PS;0;0PS;categoria_3_char;9;181;9118
0B9B8ZZ;0B9;0;0B9;categoria_3_char;2;111;9118
4A023N6;4A0;4;4A0;categoria_3_char;4;723;2157
0BH18EZ;0BH;0;0BH;categoria_3_char;2;46;9118
0SG30A1;0SG;0;0SG;categoria_3_char;6;99;9118
0TBB4ZX;0TB;0;0TB;categoria_3_char;2;153;9118
0QHH04Z;0QH;0;rare_sec_0;seccion_rare;2;13;9118
0QRH07Z;0QR;0;rare_sec_0;seccion_rare;1;3;9118
0TQ30ZZ;0TQ;0;rare_sec_0;seccion_rare;1;11;9118
0UB14ZZ;0UB;0;0UB;categoria_3_char;3;58;9118
BF43ZZZ;BF4;B;BF43ZZZ;codigo_completo;13;61;1410
0F9G4ZZ;0F9;0;0F9;categoria_3_char;2;46;9118
BF031ZZ;BF0;B;BF031ZZ;codigo_completo;16;139;1410
0T9140Z;0T9;0;0T9;categoria_3_char;1;327;9118
07B10ZZ;07B;0;07B;categoria_3_char;7;172;9118
0GTL0ZZ;0GT;0;0GT;categoria_3_char;1;117;9118
0GTM0ZZ;0GT;0;0GT;categoria_3_char;3;117;9118
0GTN0ZZ;0GT;0;0GT;categoria_3_char;5;117;9118
0PSJ05Z;0PS;0;0PS;categoria_3_char;1;181;9118
0PSC04Z;0PS;0;0PS;categoria_3_char;5;181;9118
0DB78ZX;0DB;0;0DB78ZX;codigo_completo;29;882;9118
BF45ZZZ;BF4;B;BF4;categoria_3_char;4;61;1410
0KBT0ZZ;0KB;0;rare_sec_0;seccion_rare;1;11;9118
0JWT0PZ;0JW;0;rare_sec_0;seccion_rare;1;3;9118
0QH704Z;0QH;0;rare_sec_0;seccion_rare;1;13;9118
0YQ50ZZ;0YQ;0;rare_sec_0;seccion_rare;7;16;9118
3E033WL;3E0;3;3E0;categoria_3_char;4;1527;2182
02703DZ;027;0;02703DZ;codigo_completo;12;299;9118
03CH0ZZ;03C;0;03C;categoria_3_char;3;48;9118
02H43JZ;02H;0;02H;categoria_3_char;3;237;9118
0SJC4ZZ;0SJ;0;rare_sec_0;seccion_rare;3;7;9118
B2181ZZ;B21;B;B21;categoria_3_char;8;644;1410
0T770DZ;0T7;0;0T7;categoria_3_char;1;85;9118
0TB70ZZ;0TB;0;0TB;categoria_3_char;1;153;9118
0TC70ZZ;0TC;0;0TC;categoria_3_char;1;35;9118
0PRJ0KZ;0PR;0;rare_sec_0;seccion_rare;1;7;9118
0SG10AJ;0SG;0;0SG;categoria_3_char;1;99;9118
0UL70CZ;0UL;0;rare_sec_0;seccion_rare;2;16;9118
0QS404Z;0QS;0;0QS;categoria_3_char;1;304;9118
0SRR01A;0SR;0;0SR;categoria_3_char;2;525;9118
0T9C80Z;0T9;0;0T9;categoria_3_char;1;327;9118
00940ZZ;009;0;009;categoria_3_char;4;99;9118
0T9180Z;0T9;0;0T9;categoria_3_char;4;327;9118
05PYX3Z;05P;0;rare_sec_0;seccion_rare;5;19;9118
0QHG3BZ;0QH;0;rare_sec_0;seccion_rare;1;13;9118
0QPG35Z;0QP;0;0QP;categoria_3_char;3;78;9118
0QSG34Z;0QS;0;0QS;categoria_3_char;2;304;9118
0QSG36Z;0QS;0;0QS;categoria_3_char;4;304;9118
0QSGXZZ;0QS;0;0QS;categoria_3_char;1;304;9118
0QSJXZZ;0QS;0;0QS;categoria_3_char;1;304;9118
0T9080Z;0T9;0;0T9;categoria_3_char;8;327;9118
0SJG0ZZ;0SJ;0;rare_sec_0;seccion_rare;1;7;9118
0QS034Z;0QS;0;0QS;categoria_3_char;2;304;9118
0UBC7ZZ;0UB;0;0UB;categoria_3_char;3;58;9118
0UPD4HZ;0UP;0;rare_sec_0;seccion_rare;2;12;9118
07B50ZX;07B;0;07B50ZX;codigo_completo;18;172;9118
0TQ14ZZ;0TQ;0;rare_sec_0;seccion_rare;1;11;9118
0QH736Z;0QH;0;rare_sec_0;seccion_rare;1;13;9118
0D5H8ZZ;0D5;0;0D5;categoria_3_char;3;36;9118
0DC18ZZ;0DC;0;0DC;categoria_3_char;1;20;9118
0HB7XZZ;0HB;0;0HB;categoria_3_char;4;206;9118
0VQT0ZZ;0VQ;0;rare_sec_0;seccion_rare;2;10;9118
0PSC36Z;0PS;0;0PS;categoria_3_char;5;181;9118
0D5E8ZZ;0D5;0;0D5;categoria_3_char;4;36;9118
00QT0ZZ;00Q;0;rare_sec_0;seccion_rare;2;6;9118
01NR0ZZ;01N;0;01N;categoria_3_char;2;89;9118
0P8J0ZZ;0P8;0;rare_sec_0;seccion_rare;1;2;9118
0PHJ04Z;0PH;0;rare_sec_0;seccion_rare;2;6;9118
07B60ZX;07B;0;07B60ZX;codigo_completo;19;172;9118
0CB80ZZ;0CB;0;0CB;categoria_3_char;4;39;9118
0HB0XZZ;0HB;0;0HB;categoria_3_char;2;206;9118
0SG30A0;0SG;0;0SG;categoria_3_char;4;99;9118
07B80ZZ;07B;0;07B;categoria_3_char;3;172;9118
0GT30ZZ;0GT;0;0GT;categoria_3_char;1;117;9118
0TT00ZZ;0TT;0;0TT;categoria_3_char;3;45;9118
0UT54ZZ;0UT;0;0UT54ZZ;codigo_completo;14;195;9118
0D5K8ZZ;0D5;0;0D5;categoria_3_char;5;36;9118
0CBH0ZZ;0CB;0;0CB;categoria_3_char;1;39;9118
B2171ZZ;B21;B;B21;categoria_3_char;5;644;1410
0DBA0ZZ;0DB;0;0DB;categoria_3_char;2;882;9118
0DHA3UZ;0DH;0;0DH;categoria_3_char;3;271;9118
0DT90ZZ;0DT;0;0DT;categoria_3_char;3;221;9118
02RF3JZ;02R;0;02R;categoria_3_char;6;75;9118
07BB3ZX;07B;0;07B;categoria_3_char;2;172;9118
0D798DZ;0D7;0;0D7;categoria_3_char;1;20;9118
BF181ZZ;BF1;B;BF1;categoria_3_char;1;87;1410
00970ZZ;009;0;009;categoria_3_char;2;99;9118
0B9F8ZX;0B9;0;0B9;categoria_3_char;3;111;9118
0BB18ZX;0BB;0;0BB;categoria_3_char;1;91;9118
0JH83VZ;0JH;0;0JH;categoria_3_char;3;219;9118
DB022ZZ;DB0;D;rare_sec_D;seccion_rare;1;5;33
0HBDXZZ;0HB;0;0HB;categoria_3_char;2;206;9118
0HRFX73;0HR;0;0HR;categoria_3_char;3;92;9118
3E0G7GC;3E0;3;3E0;categoria_3_char;2;1527;2182
02WA3MZ;02W;0;rare_sec_0;seccion_rare;2;2;9118
2Y41X5Z;2Y4;2;rare_sec_2;seccion_rare;4;4;53
BF13YZZ;BF1;B;BF1;categoria_3_char;2;87;1410
0SSDXZZ;0SS;0;rare_sec_0;seccion_rare;1;13;9118
0B917ZZ;0B9;0;0B9;categoria_3_char;1;111;9118
03VG3DZ;03V;0;rare_sec_0;seccion_rare;2;5;9118
0LQT0ZZ;0LQ;0;0LQ;categoria_3_char;6;45;9118
041L09N;041;0;041;categoria_3_char;2;123;9118
6A551ZV;6A5;6;rare_sec_6;seccion_rare;1;7;72
0Y6U0Z2;0Y6;0;0Y6;categoria_3_char;3;66;9118
3E0234Z;3E0;3;3E0;categoria_3_char;6;1527;2182
09J7XZZ;09J;0;rare_sec_0;seccion_rare;1;2;9118
0SBN0ZZ;0SB;0;0SB;categoria_3_char;1;232;9118
0YQ60ZZ;0YQ;0;rare_sec_0;seccion_rare;1;16;9118
0MB34ZZ;0MB;0;0MB;categoria_3_char;1;33;9118
0RNL4ZZ;0RN;0;rare_sec_0;seccion_rare;1;12;9118
047A3DZ;047;0;047;categoria_3_char;6;164;9118
B215YZZ;B21;B;B21;categoria_3_char;6;644;1410
BU46ZZZ;BU4;B;rare_sec_B;seccion_rare;1;1;1410
00HU33Z;00H;0;rare_sec_0;seccion_rare;2;4;9118
0F7D8DZ;0F7;0;0F7D8DZ;codigo_completo;16;61;9118
0F988ZX;0F9;0;0F9;categoria_3_char;1;46;9118
0FC58ZZ;0FC;0;0FC;categoria_3_char;1;63;9118
0FC68ZZ;0FC;0;0FC;categoria_3_char;1;63;9118
0JH73VZ;0JH;0;0JH;categoria_3_char;1;219;9118
3E013NZ;3E0;3;3E0;categoria_3_char;2;1527;2182
3E0R3NZ;3E0;3;3E0;categoria_3_char;2;1527;2182
BF131ZZ;BF1;B;BF1;categoria_3_char;3;87;1410
BR29ZZZ;BR2;B;rare_sec_B;seccion_rare;1;1;1410
0UT5FZZ;0UT;0;0UT;categoria_3_char;1;195;9118
07BB0ZX;07B;0;07B;categoria_3_char;2;172;9118
0QWP07Z;0QW;0;rare_sec_0;seccion_rare;1;2;9118
0J9800Z;0J9;0;0J9;categoria_3_char;2;38;9118
0TP980Z;0TP;0;0TP980Z;codigo_completo;14;57;9118
0DBH4ZZ;0DB;0;0DB;categoria_3_char;2;882;9118
0UT60ZZ;0UT;0;0UT;categoria_3_char;1;195;9118
0YB50ZZ;0YB;0;rare_sec_0;seccion_rare;2;7;9118
0YB60ZZ;0YB;0;rare_sec_0;seccion_rare;1;7;9118
0Y6W0Z2;0Y6;0;0Y6;categoria_3_char;1;66;9118
0RR30JZ;0RR;0;0RR;categoria_3_char;6;45;9118
0U5C7ZZ;0U5;0;rare_sec_0;seccion_rare;1;7;9118
0TT14ZZ;0TT;0;0TT;categoria_3_char;2;45;9118
02H732Z;02H;0;02H;categoria_3_char;1;237;9118
B24CZZ4;B24;B;B24;categoria_3_char;2;347;1410
02553ZZ;025;0;025;categoria_3_char;6;83;9118
0SRB01A;0SR;0;0SR;categoria_3_char;1;525;9118
0QP604Z;0QP;0;0QP;categoria_3_char;2;78;9118
0LB70ZZ;0LB;0;0LB;categoria_3_char;3;83;9118
0RUQ07Z;0RU;0;rare_sec_0;seccion_rare;1;3;9118
047N3Z1;047;0;047;categoria_3_char;3;164;9118
0GT34ZZ;0GT;0;0GT;categoria_3_char;2;117;9118
0TT04ZZ;0TT;0;0TT;categoria_3_char;8;45;9118
0V907ZX;0V9;0;rare_sec_0;seccion_rare;1;4;9118
02Q50ZZ;02Q;0;rare_sec_0;seccion_rare;1;6;9118
041L0KL;041;0;041;categoria_3_char;1;123;9118
0SRB039;0SR;0;0SR;categoria_3_char;5;525;9118
01N40ZZ;01N;0;01N;categoria_3_char;3;89;9118
01S40ZZ;01S;0;rare_sec_0;seccion_rare;1;1;9118
DP092ZZ;DP0;D;rare_sec_D;seccion_rare;1;10;33
0JNP3ZZ;0JN;0;rare_sec_0;seccion_rare;1;1;9118
00B20ZZ;00B;0;00B;categoria_3_char;1;30;9118
0LML0ZZ;0LM;0;rare_sec_0;seccion_rare;1;19;9118
0MBL0ZZ;0MB;0;0MB;categoria_3_char;4;33;9118
0GTG0ZZ;0GT;0;0GT;categoria_3_char;6;117;9118
03VG0CZ;03V;0;rare_sec_0;seccion_rare;3;5;9118
041J0JJ;041;0;041;categoria_3_char;3;123;9118
04SL0ZZ;04S;0;rare_sec_0;seccion_rare;2;2;9118
0T913ZX;0T9;0;0T9;categoria_3_char;1;327;9118
0BTJ4ZZ;0BT;0;0BT;categoria_3_char;4;20;9118
047K341;047;0;047;categoria_3_char;1;164;9118
047L3DZ;047;0;047L3DZ;codigo_completo;10;164;9118
0PPD34Z;0PP;0;rare_sec_0;seccion_rare;1;18;9118
07TM4ZZ;07T;0;07T;categoria_3_char;1;91;9118
047M3DZ;047;0;047;categoria_3_char;1;164;9118
0Q8M0ZZ;0Q8;0;0Q8;categoria_3_char;1;50;9118
0F9D30Z;0F9;0;0F9;categoria_3_char;1;46;9118
0F9D80Z;0F9;0;0F9;categoria_3_char;1;46;9118
0FCD8ZZ;0FC;0;0FC;categoria_3_char;3;63;9118
0FPD80Z;0FP;0;0FP;categoria_3_char;1;23;9118
0VBTXZZ;0VB;0;0VB;categoria_3_char;1;93;9118
0DH58DZ;0DH;0;0DH;categoria_3_char;5;271;9118
0WH80YZ;0WH;0;rare_sec_0;seccion_rare;1;5;9118
3E0636Z;3E0;3;3E0;categoria_3_char;2;1527;2182
0C9P0ZX;0C9;0;rare_sec_0;seccion_rare;1;8;9118
0DQ60ZZ;0DQ;0;0DQ;categoria_3_char;2;49;9118
0W9H0ZZ;0W9;0;0W9;categoria_3_char;1;291;9118
0CBJ3ZX;0CB;0;0CB;categoria_3_char;2;39;9118
0HBFXZZ;0HB;0;0HB;categoria_3_char;3;206;9118
07BC4ZX;07B;0;07B;categoria_3_char;7;172;9118
07BD4ZX;07B;0;07B;categoria_3_char;4;172;9118
0US24ZZ;0US;0;rare_sec_0;seccion_rare;1;5;9118
0UPD0DZ;0UP;0;rare_sec_0;seccion_rare;1;12;9118
0PSB04Z;0PS;0;0PS;categoria_3_char;2;181;9118
0UT27ZZ;0UT;0;0UT;categoria_3_char;2;195;9118
B42H1ZZ;B42;B;rare_sec_B;seccion_rare;2;8;1410
0DV44DZ;0DV;0;0DV;categoria_3_char;2;39;9118
0HX6XZZ;0HX;0;rare_sec_0;seccion_rare;1;11;9118
0NUT0JZ;0NU;0;rare_sec_0;seccion_rare;1;3;9118
0HXNXZZ;0HX;0;rare_sec_0;seccion_rare;1;11;9118
0PSKXZZ;0PS;0;0PS;categoria_3_char;5;181;9118
0DQ48ZZ;0DQ;0;0DQ;categoria_3_char;1;49;9118
0YQA0ZZ;0YQ;0;rare_sec_0;seccion_rare;6;16;9118
0RG63J1;0RG;0;0RG;categoria_3_char;1;108;9118
0RGA3J1;0RG;0;0RG;categoria_3_char;2;108;9118
0J9L0ZZ;0J9;0;0J9;categoria_3_char;4;38;9118
09Q1XZZ;09Q;0;09Q;categoria_3_char;1;94;9118
00BC0ZX;00B;0;00B;categoria_3_char;1;30;9118
01B80ZZ;01B;0;rare_sec_0;seccion_rare;1;5;9118
0SG107J;0SG;0;0SG;categoria_3_char;3;99;9118
0HRDXK4;0HR;0;0HR;categoria_3_char;2;92;9118
0RWJXJZ;0RW;0;rare_sec_0;seccion_rare;2;5;9118
0QSD04Z;0QS;0;0QS;categoria_3_char;3;304;9118
